year,issue_label,item_type,title,url,keyword,keyword_raw,keyword_norm,keyword_final,keyword_pl,keyword_norm_auto,keyword_concept_auto
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Formula-i-cele-wspolpracy-z-rodzina-i-rodzicami-w-ambulatoryjnej-terapii-dzieci-z,153676,0,1.html",psychological help for children and their parents,psychological help for children and their parents,psychological help for children and their parents,psychological help for children and their parents,psychological help for children and their parents,psychological help for children and their parents,psychological help for children and their parents
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-indywidualna-14-letniej-dziewczynki-prowadzona-w-warunkach-poradni,153677,0,1.html",individual psychotherapy,individual psychotherapy,individual psychotherapy,individual psychotherapy,individual psychotherapy,individual psychotherapy,individual psychotherapy
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-indywidualna-14-letniej-dziewczynki-prowadzona-w-warunkach-poradni,153677,0,1.html",not finished mourning,not finished mourning,not finished mourning,not finished mourning,not finished mourning,not finished mourning,not finished mourning
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kilka-uwag-o-trudnosciach-w-pelnieniu-funkcji-konsultanta-psychiatrycznego-w-Krakowskim,153678,0,1.html",consultant psychiatrist,consultant psychiatrist,consultant psychiatrist,consultant psychiatrist,consultant psychiatrist,consultant psychiatrist,consultant psychiatrist
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kilka-uwag-o-trudnosciach-w-pelnieniu-funkcji-konsultanta-psychiatrycznego-w-Krakowskim,153678,0,1.html",child and adolescent,child and adolescent,child and adolescent,child and adolescent,child and adolescent,child and adolescent,child and adolescent
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kilka-uwag-o-trudnosciach-w-pelnieniu-funkcji-konsultanta-psychiatrycznego-w-Krakowskim,153678,0,1.html",psychotherapy,psychotherapy,psychotherapy,psychotherapy,psychoterapia,psychoterapia,psychoterapia_ogolnie
2006,4/2006 vol. 139,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Potrzeby-i-perspektywy-psychoterapii-w-strukturach-oswiaty-zapis-dyskusji-panelowej,153679,0,1.html",psychotherapy in education system,psychotherapy in education system,psychotherapy in education system,psychotherapy in education system,psychotherapy in education system,psychotherapy in education system,psychotherapy in education system
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Procesy-identyfikacji-i-zaprzeczenie-w-cieniu-nazizmu-17-25,153705,0,1.html",Holocaust,Holocaust,Holocaust,Holocaust,Holocaust,holocaust,holocaust
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Procesy-identyfikacji-i-zaprzeczenie-w-cieniu-nazizmu-17-25,153705,0,1.html",identification process,identification process,identification process,identification process,identification process,identification process,identification process
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Odwrocona-perspektywa-27-36,153706,0,1.html",analytic therapy,analytic therapy,analytic therapy,analytic therapy,analytic therapy,analytic therapy,analytic therapy
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Odwrocona-perspektywa-27-36,153706,0,1.html",reversible perspective,reversible perspective,reversible perspective,reversible perspective,reversible perspective,reversible perspective,reversible perspective
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Techniki-projekcyjne-w-identyfikacji-przekonan-37-44,153707,0,1.html",projection techniques,projection techniques,projection techniques,projection techniques,projection techniques,projection techniques,projection techniques
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Techniki-projekcyjne-w-identyfikacji-przekonan-37-44,153707,0,1.html",identifying convictions,identifying convictions,identifying convictions,identifying convictions,identifying convictions,identifying convictions,identifying convictions
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Techniki-projekcyjne-w-identyfikacji-przekonan-37-44,153707,0,1.html",eclectic therapy,eclectic therapy,eclectic therapy,eclectic therapy,eclectic therapy,eclectic therapy,eclectic therapy
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-malych-dzieci-45-53,153708,0,1.html",child psychotherapy,child psychotherapy,child psychotherapy,child psychotherapy,child psychotherapy,child psychotherapy,child psychotherapy
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zwiazek-zaburzen-afektywnych-z-anoreksja-porownania-miedzykulturowe-55-65,153709,0,1.html",depression,depression,depression,depression,depresja,depresja,depresja
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zwiazek-zaburzen-afektywnych-z-anoreksja-porownania-miedzykulturowe-55-65,153709,0,1.html",anxiety,anxiety,anxiety,anxiety,lęk,lek,lek
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zwiazek-zaburzen-afektywnych-z-anoreksja-porownania-miedzykulturowe-55-65,153709,0,1.html",locus of control,locus of control,locus of control,locus of control,locus of control,locus of control,locus of control
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zwiazek-zaburzen-afektywnych-z-anoreksja-porownania-miedzykulturowe-55-65,153709,0,1.html",anorexia nervosa,anorexia nervosa,anorexia nervosa,anorexia nervosa,anoreksja,anoreksja,zaburzenia_odzywiania
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-grupowa-chorych-z-jadlowstretem-psychicznym-program-autorski-67-77,153710,0,1.html",anorexia nervosa,anorexia nervosa,anorexia nervosa,anorexia nervosa,anoreksja,anoreksja,zaburzenia_odzywiania
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-grupowa-chorych-z-jadlowstretem-psychicznym-program-autorski-67-77,153710,0,1.html",group psychotherapy,group psychotherapy,group psychotherapy,group psychotherapy,psychoterapia grupowa,psychoterapia grupowa,psychoterapia_grupowa
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-grupowa-chorych-z-jadlowstretem-psychicznym-program-autorski-67-77,153710,0,1.html",adolescence,adolescence,adolescence,adolescence,adolescencja,adolescencja,adolescencja
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Poziom-zlosci-i-mechanizmy-obronne-a-nasilenie-symptomow-PTSD-na-przykladzie-ofiar,153711,0,1.html",anger,anger,anger,anger,anger,anger,anger
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Poziom-zlosci-i-mechanizmy-obronne-a-nasilenie-symptomow-PTSD-na-przykladzie-ofiar,153711,0,1.html",defence style,defence style,defence style,defence style,defence style,defence style,defence style
2007,4/2007 vol. 143,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Poziom-zlosci-i-mechanizmy-obronne-a-nasilenie-symptomow-PTSD-na-przykladzie-ofiar,153711,0,1.html",PTSD,PTSD,PTSD,PTSD,PTSD,ptsd,ptsd
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Tak-bolesne-ze-az-obce-zwiazek-pomiedzy-depresja-a-obrazem-ciala-u-mlodych-doroslych,153740,0,1.html",depression,depression,depression,depression,depresja,depresja,depresja
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Tak-bolesne-ze-az-obce-zwiazek-pomiedzy-depresja-a-obrazem-ciala-u-mlodych-doroslych,153740,0,1.html",body image,body image,body image,body image,body image,body image,body image
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Tak-bolesne-ze-az-obce-zwiazek-pomiedzy-depresja-a-obrazem-ciala-u-mlodych-doroslych,153740,0,1.html",adolescence,adolescence,adolescence,adolescence,adolescencja,adolescencja,adolescencja
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Specyfika-zasady-i-dylematy-terapii-pacjentek-z-rozpoznaniem-jadlowstretu-psychicznego,153741,0,1.html",anorexia nervosa,anorexia nervosa,anorexia nervosa,anorexia nervosa,anoreksja,anoreksja,zaburzenia_odzywiania
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Specyfika-zasady-i-dylematy-terapii-pacjentek-z-rozpoznaniem-jadlowstretu-psychicznego,153741,0,1.html",therapy,therapy,therapy,therapy,therapy,therapy,therapy
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Specyfika-zasady-i-dylematy-terapii-pacjentek-z-rozpoznaniem-jadlowstretu-psychicznego,153741,0,1.html",adolescent ward,adolescent ward,adolescent ward,adolescent ward,adolescent ward,adolescent ward,adolescent ward
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Jak-pacjentki-z-jadlowstretem-psychicznym-radza-sobie-ze-stresem-29-42,153742,0,1.html",emotion-oriented coping,emotion-oriented coping,emotion-oriented coping,emotion-oriented coping,emotion-oriented coping,emotion-oriented coping,emotion-oriented coping
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Jak-pacjentki-z-jadlowstretem-psychicznym-radza-sobie-ze-stresem-29-42,153742,0,1.html",anorexia nervosa,anorexia nervosa,anorexia nervosa,anorexia nervosa,anoreksja,anoreksja,zaburzenia_odzywiania
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Jak-pacjentki-z-jadlowstretem-psychicznym-radza-sobie-ze-stresem-29-42,153742,0,1.html",late adolescence,late adolescence,late adolescence,late adolescence,late adolescence,late adolescence,late adolescence
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Doswiadczanie-wlasnego-ciala-u-kobiet-z-syndromem-Doroslego-Dziecka-Alkoholika-DDA,153743,0,1.html",body self,body self,body self,body self,body self,body self,body self
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Doswiadczanie-wlasnego-ciala-u-kobiet-z-syndromem-Doroslego-Dziecka-Alkoholika-DDA,153743,0,1.html",ACOAs,ACOAs,ACOAs,ACOAs,ACOAs,acoas,acoas
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Granice-psychoterapii-65-71,153745,0,1.html",psychotherapy,psychotherapy,psychotherapy,psychotherapy,psychoterapia,psychoterapia,psychoterapia_ogolnie
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Granice-psychoterapii-65-71,153745,0,1.html",adolescence,adolescence,adolescence,adolescence,adolescencja,adolescencja,adolescencja
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Granice-psychoterapii-65-71,153745,0,1.html",foster care,foster care,foster care,foster care,foster care,foster care,foster care
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-on-line-w-polskim-Internecie-przeglad-witryn-73-82,153746,0,1.html",e-therapy,e-therapy,e-therapy,e-therapy,e-therapy,e-therapy,e-therapy
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-on-line-w-polskim-Internecie-przeglad-witryn-73-82,153746,0,1.html",cybertherapy,cybertherapy,cybertherapy,cybertherapy,cybertherapy,cybertherapy,cybertherapy
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-on-line-w-polskim-Internecie-przeglad-witryn-73-82,153746,0,1.html",on-line counselling,on-line counselling,on-line counselling,on-line counselling,on-line counselling,on-line counselling,on-line counselling
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-on-line-w-polskim-Internecie-przeglad-witryn-73-82,153746,0,1.html",psychotherapy,psychotherapy,psychotherapy,psychotherapy,psychoterapia,psychoterapia,psychoterapia_ogolnie
2008,4/2008 vol. 147,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-on-line-w-polskim-Internecie-przeglad-witryn-73-82,153746,0,1.html",Internet,Internet,Internet,Internet,internet,internet,psychoterapia_online
2009,4/2009 vol. 151,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rodzina-z-dzieckiem-z-zaburzeniam-i-sluchu-spojrzenie-systemowe-53-64,153776,0,1.html",disorders or the hearing,disorders or the hearing,disorders or the hearing,disorders or the hearing,disorders or the hearing,disorders or the hearing,disorders or the hearing
2009,4/2009 vol. 151,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rodzina-z-dzieckiem-z-zaburzeniam-i-sluchu-spojrzenie-systemowe-53-64,153776,0,1.html",family therapy,family therapy,family therapy,family therapy,terapia rodzinna,terapia rodzinna,terapia_rodzinna
2011,4/2011 vol. 159,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Efektywnosc-muzyki-relaksacyjnej-klasycznej-i-wybranej-samodzielnie-w-terapii-behawioralnej,153836,0,1.html",spider phobia (arachnophobia),spider phobia (arachnophobia),spider phobia (arachnophobia),spider phobia (arachnophobia),spider phobia (arachnophobia),spider phobia arachnophobia,spider phobia arachnophobia
2011,4/2011 vol. 159,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Efektywnosc-muzyki-relaksacyjnej-klasycznej-i-wybranej-samodzielnie-w-terapii-behawioralnej,153836,0,1.html",relaxing music,relaxing music,relaxing music,relaxing music,relaxing music,relaxing music,relaxing music
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Dziedzictwo-Kepinskiego,153857,0,1.html",psychotherapy,psychotherapy,psychotherapy,psychotherapy,psychoterapia,psychoterapia,psychoterapia_ogolnie
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Dziedzictwo-Kepinskiego,153857,0,1.html",psychiatric nosology,psychiatric nosology,psychiatric nosology,psychiatric nosology,psychiatric nosology,psychiatric nosology,psychiatric nosology
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kepinski-jako-lekarz,153858,0,1.html",psychotherapeutic,psychotherapeutic,psychotherapeutic,psychotherapeutic,psychotherapeutic,psychotherapeutic,psychotherapeutic
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kepinski-jako-lekarz,153858,0,1.html",relation,relation,relation,relation,relation,relation,relation
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Profesor-Antoni-Kepinski-mysliciel-dialogiczny,153859,0,1.html",philosophy of dialogue,philosophy of dialogue,philosophy of dialogue,philosophy of dialogue,philosophy of dialogue,philosophy of dialogue,philosophy of dialogue
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Spotkanie-koncepcji-Antoniego-Kepinskiego-i-Karola-Wojtyly-w-swietle-fenomenologii,153860,0,1.html",fenomenology,fenomenology,fenomenology,fenomenology,fenomenology,fenomenology,fenomenology
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Spotkanie-koncepcji-Antoniego-Kepinskiego-i-Karola-Wojtyly-w-swietle-fenomenologii,153860,0,1.html",act,act,act,act,act,act,act
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Spotkanie-koncepcji-Antoniego-Kepinskiego-i-Karola-Wojtyly-w-swietle-fenomenologii,153860,0,1.html",dignity,dignity,dignity,dignity,dignity,dignity,dignity
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Spotkanie-koncepcji-Antoniego-Kepinskiego-i-Karola-Wojtyly-w-swietle-fenomenologii,153860,0,1.html",will,will,will,will,will,will,will
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Spotkanie-koncepcji-Antoniego-Kepinskiego-i-Karola-Wojtyly-w-swietle-fenomenologii,153860,0,1.html",responsibility,responsibility,responsibility,responsibility,responsibility,responsibility,responsibility
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Spotkanie-koncepcji-Antoniego-Kepinskiego-i-Karola-Wojtyly-w-swietle-fenomenologii,153860,0,1.html",advisability,advisability,advisability,advisability,advisability,advisability,advisability
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Od-pacjenta-do-osoby,153861,0,1.html",therapeutic attitude,therapeutic attitude,therapeutic attitude,therapeutic attitude,therapeutic attitude,therapeutic attitude,therapeutic attitude
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Od-pacjenta-do-osoby,153861,0,1.html",patient-psychiatrist's relation,patient-psychiatrist's relation,patient-psychiatrist's relation,patient-psychiatrist's relation,patient-psychiatrist's relation,patient-psychiatrists relation,patient-psychiatrists relation
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Dialog-wedlug-Antoniego-Kepinskiego-komentarz-do-sesji-Pacjent-jako-osoba,153862,0,1.html",therapeutic contact,therapeutic contact,therapeutic contact,therapeutic contact,therapeutic contact,therapeutic contact,therapeutic contact
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Dialog-wedlug-Antoniego-Kepinskiego-komentarz-do-sesji-Pacjent-jako-osoba,153862,0,1.html",dialog,dialog,dialog,dialog,dialog,dialog,dialog
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Czego-dzis-uczymy-sie-od-Antoniego-Kepinskiego-,153863,0,1.html",schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,schizofrenia
2012,4/2012 vol. 163,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Czego-dzis-uczymy-sie-od-Antoniego-Kepinskiego-,153863,0,1.html",therapeutic relation,therapeutic relation,therapeutic relation,therapeutic relation,therapeutic relation,therapeutic relation,therapeutic relation
2013,4/2013 vol. 167,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zaburzenie-osobowosci-typu-borderline-jako-nastepstwo-uposledzenia-rozwoju-zdolnosci,153890,0,1.html",borderline personality disorder (BPD),borderline personality disorder (BPD),borderline personality disorder (BPD),borderline personality disorder (BPD),borderline personality disorder (BPD),borderline personality disorder bpd,zaburzenia_osobowosci
2013,4/2013 vol. 167,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zaburzenie-osobowosci-typu-borderline-jako-nastepstwo-uposledzenia-rozwoju-zdolnosci,153890,0,1.html",mentalization,mentalization,mentalization,mentalization,mentalization,mentalization,mentalization
2013,4/2013 vol. 167,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zaburzenie-osobowosci-typu-borderline-jako-nastepstwo-uposledzenia-rozwoju-zdolnosci,153890,0,1.html",attachment,attachment,attachment,attachment,przywiązanie,przywiazanie,przywiazanie
2013,4/2013 vol. 167,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/O-psychoterapii-osob-cierpiacych-z-powodu-schizofrenii,153891,0,1.html",psychotherapy,psychotherapy,psychotherapy,psychotherapy,psychoterapia,psychoterapia,psychoterapia_ogolnie
2013,4/2013 vol. 167,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/O-psychoterapii-osob-cierpiacych-z-powodu-schizofrenii,153891,0,1.html",schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,schizofrenia
2013,4/2013 vol. 167,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodynamiczna-terapia-pacjentow-psychotycznych-w-warunkach-srodowiskowych,153892,0,1.html",schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,schizofrenia
2013,4/2013 vol. 167,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodynamiczna-terapia-pacjentow-psychotycznych-w-warunkach-srodowiskowych,153892,0,1.html",psychosis,psychosis,psychosis,psychosis,psychosis,psychosis,psychosis
2013,4/2013 vol. 167,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodynamiczna-terapia-pacjentow-psychotycznych-w-warunkach-srodowiskowych,153892,0,1.html",psychodynamic psychotherapy,psychodynamic psychotherapy,psychodynamic psychotherapy,psychodynamic psychotherapy,psychodynamic psychotherapy,psychodynamic psychotherapy,psychoterapia_psychodynamiczna
