article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id
170945,"https://www.archivespp.pl/Positive-and-negative-aspects-of-employing-humour-in-psychotherapy,170945,0,2.html",2023,25,4,Positive and negative aspects of employing humour in psychotherapy,3,relationship with the patient,relationship with the patient,relationship with the patient,relacja with the patient,app_sem_1306,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-relationship+with+the+patient/494347,unchanged,app_kw_1353
170945,"https://www.archivespp.pl/Positive-and-negative-aspects-of-employing-humour-in-psychotherapy,170945,0,2.html",2023,25,4,Positive and negative aspects of employing humour in psychotherapy,4,psychotherapy techniques,psychotherapy techniques,psychotherapy techniques,psychoterapia techniques,app_sem_1276,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-psychotherapy+techniques/494348,unchanged,app_kw_1321
169692,"https://www.archivespp.pl/Linking-disgust-and-misophonia-The-role-of-mental-contamination,169692,0,2.html",2023,25,4,Linking disgust and misophonia: The role of mental contamination,1,misophonia,misophonia,misophonia,misophonia,app_sem_0936,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-misophonia/153565,unchanged,app_kw_0969
169692,"https://www.archivespp.pl/Linking-disgust-and-misophonia-The-role-of-mental-contamination,169692,0,2.html",2023,25,4,Linking disgust and misophonia: The role of mental contamination,2,moral disgust,moral disgust,moral disgust,moral disgust,app_sem_0947,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-moral+disgust/490542,unchanged,app_kw_0980
169692,"https://www.archivespp.pl/Linking-disgust-and-misophonia-The-role-of-mental-contamination,169692,0,2.html",2023,25,4,Linking disgust and misophonia: The role of mental contamination,3,pathogen disgust,pathogen disgust,pathogen disgust,pathogen disgust,app_sem_1080,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-pathogen+disgust/490543,unchanged,app_kw_1118
169692,"https://www.archivespp.pl/Linking-disgust-and-misophonia-The-role-of-mental-contamination,169692,0,2.html",2023,25,4,Linking disgust and misophonia: The role of mental contamination,4,sexual disgust,sexual disgust,sexual disgust,seksualny disgust,app_sem_1398,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-sexual+disgust/490544,unchanged,app_kw_1446
169692,"https://www.archivespp.pl/Linking-disgust-and-misophonia-The-role-of-mental-contamination,169692,0,2.html",2023,25,4,Linking disgust and misophonia: The role of mental contamination,5,mental contamination,mental contamination,mental contamination,psychiczny contamination,app_sem_0905,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-mental+contamination/490545,unchanged,app_kw_0937
169192,"https://www.archivespp.pl/The-level-of-depression-anxiety-and-job-satisfaction-among-young-Contact-Centre-employees,169192,0,2.html",2023,25,4,"The level of depression, anxiety and job satisfaction among young Contact Centre employees during the COVID-19 pandemic",1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445
169192,"https://www.archivespp.pl/The-level-of-depression-anxiety-and-job-satisfaction-among-young-Contact-Centre-employees,169192,0,2.html",2023,25,4,"The level of depression, anxiety and job satisfaction among young Contact Centre employees during the COVID-19 pandemic",2,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092
169192,"https://www.archivespp.pl/The-level-of-depression-anxiety-and-job-satisfaction-among-young-Contact-Centre-employees,169192,0,2.html",2023,25,4,"The level of depression, anxiety and job satisfaction among young Contact Centre employees during the COVID-19 pandemic",3,job satisfaction,job satisfaction,job satisfaction,satysfakcja z pracy,app_sem_0829,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-job+satisfaction/2412,unchanged,app_kw_0861
169192,"https://www.archivespp.pl/The-level-of-depression-anxiety-and-job-satisfaction-among-young-Contact-Centre-employees,169192,0,2.html",2023,25,4,"The level of depression, anxiety and job satisfaction among young Contact Centre employees during the COVID-19 pandemic",4,COVID-19,covid-19,covid-19,COVID-19,app_sem_0380,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-COVID-19/270756,lowercase,app_kw_0394
169192,"https://www.archivespp.pl/The-level-of-depression-anxiety-and-job-satisfaction-among-young-Contact-Centre-employees,169192,0,2.html",2023,25,4,"The level of depression, anxiety and job satisfaction among young Contact Centre employees during the COVID-19 pandemic",5,Contact Centre,contact centre,contact centre,contact centre,app_sem_0345,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Contact+Centre/486433,lowercase,app_kw_0359
167367,"https://www.archivespp.pl/Self-harm-behaviors-before-and-during-the-COVID-19-pandemic-in-a-high-risk-group,167367,0,2.html",2023,25,4,Self-harm behaviors before and during the COVID-19 pandemic in a high-risk group,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445
167367,"https://www.archivespp.pl/Self-harm-behaviors-before-and-during-the-COVID-19-pandemic-in-a-high-risk-group,167367,0,2.html",2023,25,4,Self-harm behaviors before and during the COVID-19 pandemic in a high-risk group,2,suicide,suicide,suicide,samobójstwo,app_sem_1501,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-suicide/2121,unchanged,app_kw_1554
167367,"https://www.archivespp.pl/Self-harm-behaviors-before-and-during-the-COVID-19-pandemic-in-a-high-risk-group,167367,0,2.html",2023,25,4,Self-harm behaviors before and during the COVID-19 pandemic in a high-risk group,3,gender,gender,gender,płeć społeczno-kulturowa,app_sem_0656,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-gender/6148,unchanged,app_kw_0685
167367,"https://www.archivespp.pl/Self-harm-behaviors-before-and-during-the-COVID-19-pandemic-in-a-high-risk-group,167367,0,2.html",2023,25,4,Self-harm behaviors before and during the COVID-19 pandemic in a high-risk group,4,self-harm,self-harm,self-harm,samouszkodzenie,app_sem_1370,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-self-harm/29965,unchanged,app_kw_1418
167367,"https://www.archivespp.pl/Self-harm-behaviors-before-and-during-the-COVID-19-pandemic-in-a-high-risk-group,167367,0,2.html",2023,25,4,Self-harm behaviors before and during the COVID-19 pandemic in a high-risk group,5,COVID-19,covid-19,covid-19,COVID-19,app_sem_0380,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-COVID-19/270756,lowercase,app_kw_0394
166394,"https://www.archivespp.pl/Determinants-of-sleep-disturbances-in-chronically-ill-patients-during-the-COVID-19,166394,0,2.html",2023,25,4,Determinants of sleep disturbances in chronically-ill patients during the COVID-19 pandemic,1,stress,stress,stress,stres,app_sem_1476,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-stress/2513,unchanged,app_kw_1528
166394,"https://www.archivespp.pl/Determinants-of-sleep-disturbances-in-chronically-ill-patients-during-the-COVID-19,166394,0,2.html",2023,25,4,Determinants of sleep disturbances in chronically-ill patients during the COVID-19 pandemic,2,sleep disturbances,sleep disturbances,sleep disturbance,zaburzenie snu,app_sem_1425,plural_to_concept:sleep disturbances->sleep disturbance,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-sleep+disturbances/34945,unchanged,app_kw_1476
166394,"https://www.archivespp.pl/Determinants-of-sleep-disturbances-in-chronically-ill-patients-during-the-COVID-19,166394,0,2.html",2023,25,4,Determinants of sleep disturbances in chronically-ill patients during the COVID-19 pandemic,3,chronic disease,chronic disease,chronic disease,przewlekły choroba,app_sem_0254,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-chronic+disease/35169,unchanged,app_kw_0262
166394,"https://www.archivespp.pl/Determinants-of-sleep-disturbances-in-chronically-ill-patients-during-the-COVID-19,166394,0,2.html",2023,25,4,Determinants of sleep disturbances in chronically-ill patients during the COVID-19 pandemic,4,COVID-19 pandemic,covid-19 pandemic,covid-19 pandemic,pandemia COVID-19,app_sem_0381,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-COVID-19+pandemic/280267,lowercase,app_kw_0395
163306,"https://www.archivespp.pl/The-Role-of-Inflammatory-Processes-in-the-Etiopathogenesis-of-Schizophrenia,163306,0,2.html",2023,25,4,The Role of Inflammatory Processes in the Etiopathogenesis of Schizophrenia,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395
163306,"https://www.archivespp.pl/The-Role-of-Inflammatory-Processes-in-the-Etiopathogenesis-of-Schizophrenia,163306,0,2.html",2023,25,4,The Role of Inflammatory Processes in the Etiopathogenesis of Schizophrenia,2,inflammation,inflammation,inflammation,zapalenie,app_sem_0781,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-inflammation/1207,unchanged,app_kw_0813
163306,"https://www.archivespp.pl/The-Role-of-Inflammatory-Processes-in-the-Etiopathogenesis-of-Schizophrenia,163306,0,2.html",2023,25,4,The Role of Inflammatory Processes in the Etiopathogenesis of Schizophrenia,3,psychosis,psychosis,psychosis,psychoza,app_sem_1256,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychosis/1699,unchanged,app_kw_1297
186675,"https://www.archivespp.pl/Editorial,186675,0,2.html",2024,26,1,Editorial,1,editorial,editorial,editorial,editorial,app_sem_0520,no_semantic_change,glossary_exact,high,exclude_candidate_editorial,https://www.archivespp.pl/Keyword-editorial/4090,unchanged,app_kw_0538
186675,"https://www.archivespp.pl/Editorial,186675,0,2.html",2024,26,1,Editorial,2,editorial 1,editorial 1,editorial,editorial,app_sem_0520,exact_map:editorial 1->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+1/160554,unchanged,app_kw_0539
186675,"https://www.archivespp.pl/Editorial,186675,0,2.html",2024,26,1,Editorial,3,editorial 2,editorial 2,editorial,editorial,app_sem_0520,exact_map:editorial 2->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+2/160555,unchanged,app_kw_0540
162950,"https://www.archivespp.pl/The-comparison-of-the-coping-styles-between-patients-in-ultra-high-risk-for-psychosis,162950,0,2.html",2024,26,1,"The comparison of the coping styles between patients in ultra- high risk for psychosis state, first episode of psychosis and chronic schizophrenia.",1,stress,stress,stress,stres,app_sem_1476,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-stress/2513,unchanged,app_kw_1528
162950,"https://www.archivespp.pl/The-comparison-of-the-coping-styles-between-patients-in-ultra-high-risk-for-psychosis,162950,0,2.html",2024,26,1,"The comparison of the coping styles between patients in ultra- high risk for psychosis state, first episode of psychosis and chronic schizophrenia.",2,coping styles,coping styles,coping style,styl radzenia sobie,app_sem_0358,exact_map:coping styles->coping style,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-coping+styles/36236,unchanged,app_kw_0372
162950,"https://www.archivespp.pl/The-comparison-of-the-coping-styles-between-patients-in-ultra-high-risk-for-psychosis,162950,0,2.html",2024,26,1,"The comparison of the coping styles between patients in ultra- high risk for psychosis state, first episode of psychosis and chronic schizophrenia.",3,chronic schizophrenia,chronic schizophrenia,chronic schizophrenia,przewlekły schizofrenia,app_sem_0260,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-chronic+schizophrenia/303692,unchanged,app_kw_0268
162950,"https://www.archivespp.pl/The-comparison-of-the-coping-styles-between-patients-in-ultra-high-risk-for-psychosis,162950,0,2.html",2024,26,1,"The comparison of the coping styles between patients in ultra- high risk for psychosis state, first episode of psychosis and chronic schizophrenia.",4,uhr,uhr,uhr,UHR,app_sem_1588,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-uhr/469961,unchanged,app_kw_1642
162950,"https://www.archivespp.pl/The-comparison-of-the-coping-styles-between-patients-in-ultra-high-risk-for-psychosis,162950,0,2.html",2024,26,1,"The comparison of the coping styles between patients in ultra- high risk for psychosis state, first episode of psychosis and chronic schizophrenia.",5,first psychosis,first psychosis,first psychosis,first psychosis,app_sem_0626,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-first+psychosis/469962,unchanged,app_kw_0655
169191,"https://www.archivespp.pl/Visual-perception-of-facial-expressions-of-emotions-and-alexithymia-among-people,169191,0,2.html",2024,26,1,Visual perception of facial expressions of emotions and alexithymia among people suffering from schizophrenia,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395
169191,"https://www.archivespp.pl/Visual-perception-of-facial-expressions-of-emotions-and-alexithymia-among-people,169191,0,2.html",2024,26,1,Visual perception of facial expressions of emotions and alexithymia among people suffering from schizophrenia,2,alexithymia,alexithymia,alexithymia,aleksytymia,app_sem_0061,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-alexithymia/3286,unchanged,app_kw_0063
169191,"https://www.archivespp.pl/Visual-perception-of-facial-expressions-of-emotions-and-alexithymia-among-people,169191,0,2.html",2024,26,1,Visual perception of facial expressions of emotions and alexithymia among people suffering from schizophrenia,3,facial expression,facial expression,facial expression,ekspresja mimiczna,app_sem_0597,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-facial+expression/71115,unchanged,app_kw_0625
