article_id,journal_key,year_for_analysis,period,title_clean,family_drive_conflict_defense,terms_drive_conflict_defense,family_dream_fantasy_unconscious,terms_dream_fantasy_unconscious,family_ego_self_narcissism,terms_ego_self_narcissism,family_object_relations,terms_object_relations,family_kleinian_bionian,terms_kleinian_bionian,family_winnicottian_environment_holding,terms_winnicottian_environment_holding,family_attachment_development_infant,terms_attachment_development_infant,family_transference_countertransference,terms_transference_countertransference,family_technique_interpretation_process,terms_technique_interpretation_process,family_relational_intersubjective_field,terms_relational_intersubjective_field,family_trauma_dissociation_affect_regulation,terms_trauma_dissociation_affect_regulation,family_psychosis_borderline_primitive_states,terms_psychosis_borderline_primitive_states,family_body_sexuality_gender,terms_body_sexuality_gender,family_language_narrative_symbolization,terms_language_narrative_symbolization,family_culture_race_social_ethics,terms_culture_race_social_ethics,family_empirical_research_measurement,terms_empirical_research_measurement,family_history_theory_schools,terms_history_theory_schools,n_semantic_families_hit,n_semantic_terms_hit
PPTX.035.0208A,psychoanalytic_psychotherapy,2021,2010-2025,How is the trainee affected by psychoanalytic observation (other than infant observation) during psychotherapy training? A systematic literature review,0,,0,,0,,0,,0,,0,,1,child,1,countertransference,1,setting,0,,0,,0,,0,,0,,0,,0,,0,,3,3
PPTX.035.0124A,psychoanalytic_psychotherapy,2021,2010-2025,The psychoanalytic psychotherapy endeavour in the Greek public sector,0,,0,,0,,0,,0,,0,,1,children,0,,0,,1,recognition,0,,0,,0,,0,,0,,0,,0,,2,2
PPTX.035.0141A,psychoanalytic_psychotherapy,2021,2010-2025,Enduring the chaos. Psychoanalytical psychotherapy in Poland,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
PPTX.035.0160A,psychoanalytic_psychotherapy,2021,2010-2025,Special issue of Psychoanalytic Psychotherapy: 'state of the psychoanalytic nation' Grand Duchy of Luxembourg,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,evidence | evidence-based,0,,1,2
PPTX.035.0271A,psychoanalytic_psychotherapy,2021,2010-2025,"Those they called idiots. The idea of the disabled mind from 1700 to the present day: by Simon Jarrett, London, Reaktion Books, 2020, 252 pp., £25.00 (hardback), ISBN 978 1 78914 3010",0,,0,,1,self,0,,0,,0,,0,,0,,0,,0,,1,trauma,0,,0,,0,,1,responsibility,0,,0,,3,3
PPTX.035.0089A,psychoanalytic_psychotherapy,2021,2010-2025,State of the psychoanalytic nation: Switzerland,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,recognition,0,,0,,0,,0,,0,,0,,0,,1,1
PPTX.035.0284A,psychoanalytic_psychotherapy,2021,2010-2025,"Psychodynamic approaches to the experience of dementia: perspectives from observation, theory and practice: edited by S. Evans, J. Garner & R. Darnley-Smith, London, Routledge, 2020, 268 pp., £120 (hardback), ISBN 978-0415786645; £28.99 (paperback), ISBN 978-0415786652; £23.34 (e-book), ISBN 978-1315160221",0,,0,,0,,1,internal | internal objects | object | objects,0,,0,,1,attachment | children,0,,0,,1,relational | relationship | relationships,1,anxiety,0,,0,,0,,0,,1,measure,0,,5,11
PPTX.035.0070A,psychoanalytic_psychotherapy,2021,2010-2025,"Mothers accused and abused: addressing complex psychological needs: edited by Angela Foster, London, Routledge, 2019, 177 pp., £22.99 (paperback), ISBN 978-1-138-09584-7",0,,0,,0,,0,,0,,1,mother,1,child | children | family,0,,1,setting,0,,0,,0,,1,female | sexual,0,,1,social,0,,1,freud,6,9
PPTX.035.0353A,psychoanalytic_psychotherapy,2021,2010-2025,In the footsteps of Bick: continuing the legacy of infant observation,0,,0,,0,,0,,0,,0,,1,child | child psychotherapists,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2
PPTX.035.0335A,psychoanalytic_psychotherapy,2021,2010-2025,Trauma and abuse,0,,0,,0,,1,object | object relationship,0,,1,mother,1,children,1,countertransference,0,,1,relationship | relationships,1,trauma,0,,0,,0,,0,,0,,0,,6,8
PPTX.035.0005A,psychoanalytic_psychotherapy,2021,2010-2025,Unconscious loss processing in diabetes: associations with medication adherence and quality of care,0,,1,unconscious,1,ego | self,0,,0,,0,,1,loss,0,,0,,0,,0,,0,,1,female | gender,0,,0,,1,measure | measures | scale,0,,5,9
PPTX.035.0024A,psychoanalytic_psychotherapy,2021,2010-2025,'What are you looking for?': a psychoanalytically oriented qualitative study of men's compulsive use of internet pornography,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,cultural,0,,0,,1,1
PPTX.035.0044A,psychoanalytic_psychotherapy,2021,2010-2025,Mentalization-based therapy for a patient suffering from panic disorder: a systematic single case study,0,,0,,1,identity | self,0,,0,,0,,1,attachment,0,,0,,1,recognition | relationship | relationships,1,affect | anxiety,0,,0,,0,,0,,0,,0,,4,8
PPTX.035.0412A,psychoanalytic_psychotherapy,2021,2010-2025,Decolonising psychotherapy. Racism and the psychoanalytic profession,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,racism,0,,0,,1,1
PPTX.035.0318A,psychoanalytic_psychotherapy,2021,2010-2025,"Being safe and being brave: new thoughts on trauma, and adaptations to technique",0,,0,,0,,0,,0,,0,,0,,0,,1,technique,0,,1,trauma,0,,0,,0,,0,,0,,0,,2,2
PPTX.035.0227A,psychoanalytic_psychotherapy,2021,2010-2025,Compelling images: a contribution to the theory of aesthetic countertransference,0,,0,,0,,1,object,0,,0,,0,,1,countertransference | transference | transference countertransference | transference-countertransference,0,,1,relationship,0,,1,borderline | borderline personality,0,,1,words,0,,0,,0,,5,9
PPTX.035.0245A,psychoanalytic_psychotherapy,2021,2010-2025,Some very important people are depressed. Get over it! A three-part narrative review of depression memoirs in the public sphere. Part 3: the new depressives and the challenge of stigma,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
PPTX.035.0108A,psychoanalytic_psychotherapy,2021,2010-2025,"Psychoanalytic psychotherapy in Denmark: development, implementation in the public health service and present status",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
PPTX.035.0076A,psychoanalytic_psychotherapy,2021,2010-2025,"A complex treatment for complex trauma: Treating complex trauma. Combined theories and methods, by Tamara McClintock Greenberg, Cham, Springer Nature, 2020, 215 pp., €67,40, ISBN 978-3-030-45285-8 (E-book); €83,19, ISBN 978-3-030-45284-1 (hardback)",0,,0,,1,self,0,,0,,0,,0,,0,,0,,1,relationship,1,dissociation | trauma,0,,1,body,0,,0,,0,,0,,4,5
PPTX.035.0278A,psychoanalytic_psychotherapy,2021,2010-2025,"The well gardened mind: rediscovering nature in the modern world: by Sue Stuart-Smith, London, William Collins, 2020, 342 pp., £20 (Hardback), ISBN 978 0 00 810071 1",0,,0,,0,,0,,0,,1,play,0,,0,,0,,0,,1,emotional,0,,1,body,0,,0,,1,evidence,0,,4,4
PPTX.035.0301A,psychoanalytic_psychotherapy,2021,2010-2025,The Tavistock trauma service centenary lecture,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,trauma,0,,0,,0,,0,,0,,0,,1,1
PPTX.035.0368A,psychoanalytic_psychotherapy,2021,2010-2025,Tavistock Centenary: the Tavistock Autism service over four decades,0,,0,,0,,0,,0,,0,,1,child | children | early,0,,1,technique,0,,0,,0,,0,,0,,0,,1,assessment,0,,3,5
PPTX.035.0396A,psychoanalytic_psychotherapy,2021,2010-2025,Between partnering and parenting: psychoanalytic approaches to working with parental couples,1,resistance,1,unconscious | unconscious phantasy,0,,0,,0,,0,,1,family,1,enactment,0,,1,relationship,0,,0,,0,,0,,1,social,0,,0,,6,7
PPTX.036.0141A,psychoanalytic_psychotherapy,2022,2010-2025,Group Dynamic Interpersonal Therapy (GDIT): Adapting an Individual Interpersonal Therapy to a Group Setting in an NHS IAPT Service: A Pilot Study,0,,0,,0,,0,,0,,0,,0,,0,,1,setting,1,dynamic interpersonal | interpersonal,0,,0,,0,,0,,0,,1,assessment | pilot study,0,,3,5
PPTX.036.0206A,psychoanalytic_psychotherapy,2022,2010-2025,Mentalizing the Modern World,0,,0,,1,self,0,,0,,0,,1,attachment | childhood,0,,0,,1,relationship,0,,0,,0,,0,,1,political | social,1,outcome | outcomes,0,,5,8
PPTX.036.0218A,psychoanalytic_psychotherapy,2022,2010-2025,The Importance of Relationships in Therapeutic Communities: A Systematic Critical Case Study,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,relationship | relationships,0,,1,borderline | borderline personality,0,,0,,0,,1,measure | measures | outcome,0,,3,7
PPTX.036.0234A,psychoanalytic_psychotherapy,2022,2010-2025,The Interpersonal Dynamics Consultation in a Therapeutic Community for Borderline Patients: Containing Relationships at the Coal Face,1,defence,0,,0,,1,internal | internal world | patient's internal | projective identification | splitting,1,bion | bion's | containment,0,,0,,1,countertransference | enactment | enactments | transference,1,setting,1,interpersonal | relationship | relationships,0,,1,borderline | primitive,1,female,0,,0,,0,,0,,8,20
PPTX.036.0174A,psychoanalytic_psychotherapy,2022,2010-2025,The Interchange in Art-Psychotherapy,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,relationship,0,,0,,0,,0,,0,,0,,0,,1,1
PPTX.036.0081A,psychoanalytic_psychotherapy,2022,2010-2025,Three Sessions of Intensive Short-Term Dynamic Psychotherapy (ISTDP) for Patients with Dissociative Seizures: A Pilot Study,0,,0,,1,self | self-report,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,evidence | measure | measures | outcome | pilot study,0,,2,7
PPTX.036.0282A,psychoanalytic_psychotherapy,2022,2010-2025,Books Available for Review,0,,0,,0,,0,,0,,1,play,1,child | children,0,,0,,1,relationship,1,dissociation | trauma,0,,1,body | gender | sexuality,0,,1,culture | social | violence,0,,1,freud,7,13
PPTX.036.0331A,psychoanalytic_psychotherapy,2022,2010-2025,Psychoanalytic Psychotherapy in the Russian Federation,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,body,0,,0,,1,evidence,0,,2,2
PPTX.036.0347A,psychoanalytic_psychotherapy,2022,2010-2025,Croatia: The Development of a Psychodynamic Approach to the Comprehensive Treatment of Persons with Psychic Disorders,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
PPTX.036.0004A,psychoanalytic_psychotherapy,2022,2010-2025,Pandemic: challenges in care and recovery,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,relational | relational perspective,0,,0,,0,,0,,1,social,0,,0,,2,3
PPTX.036.0064A,psychoanalytic_psychotherapy,2022,2010-2025,Psychodynamic factors in tinnitus aurium,1,conflict,0,,0,,1,external,0,,1,play,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,3
PPTX.036.0363A,psychoanalytic_psychotherapy,2022,2010-2025,Contemporary Situation of Psychoanalysis and Psychoanalytical Therapies in France,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,affect,0,,0,,0,,1,cultural | social | war | world war,0,,0,,2,5
PPTX.036.0288A,psychoanalytic_psychotherapy,2022,2010-2025,The Health Insurance System and Psychoanalytic Psychotherapy in Japan: The Association with Evidence-Based Practice,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,effectiveness | evidence | evidence-based | measure | measures,0,,1,5
PPTX.036.0013A,psychoanalytic_psychotherapy,2022,2010-2025,Under fire in the consulting room,0,,0,,0,,1,external | object,0,,0,,0,,0,,1,interpretation | interpretations,0,,0,,0,,0,,0,,0,,0,,0,,2,4
PPTX.036.0157A,psychoanalytic_psychotherapy,2022,2010-2025,"Notes on Leadership, Management and the Role of Mentalization",0,,1,wishes,1,self,0,,0,,1,potential space,0,,0,,0,,0,,0,,0,,0,,1,meaning,0,,0,,0,,4,4
PPTX.036.0300A,psychoanalytic_psychotherapy,2022,2010-2025,"Psychoanalysis in India: A Story of Ascent, Decline and Revival",0,,0,,0,,0,,0,,0,,0,,0,,1,setting,0,,0,,0,,0,,1,story,1,culture,0,,0,,3,3
PPTX.036.0312A,psychoanalytic_psychotherapy,2022,2010-2025,"Psychoanalytic Psychotherapy in Israel: A Tale of Hegemony, Strife, and (Apparent) Growth",0,,0,,0,,0,,0,,0,,0,,0,,0,,1,relationship,0,,0,,0,,0,,1,political,0,,0,,2,2
PPTX.036.0383A,psychoanalytic_psychotherapy,2022,2010-2025,Changes in Psychoanalytic Therapy in Europe Over Three Decades. Then and Now,0,,0,,0,,0,,0,,0,,1,child,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1
PPTX.036.0105A,psychoanalytic_psychotherapy,2022,2010-2025,Understanding Avoidant Attachment in a Patient with Terminal Cancer: A Psychoanalytic Perspective,1,defense | defense mechanisms,0,,1,shame,1,projective identification,0,,0,,1,adult attachment | attachment,1,transference,1,interpretation | interpretations | setting | technique,1,interpersonal | relationship | relationships | therapeutic relationship,1,affect | feelings,0,,0,,0,,0,,1,scale,0,,9,18
PPTX.036.0124A,psychoanalytic_psychotherapy,2022,2010-2025,Eliciting Emotional Expressions in Psychodynamic Psychotherapies using Telehealth: A Clinical Review and Single Case Study Using Emotional Awareness and Expression Therapy,0,,0,,0,,0,,0,,0,,0,,0,,1,setting,0,,1,emotional,0,,0,,0,,1,social,1,evidence | evidence-based,0,,4,5
PPTX.036.0256A,psychoanalytic_psychotherapy,2022,2010-2025,Therapeutic Encounters at the Onset of the COVID-19 Pandemic: Psychodynamic Therapists' Experiences of Transition to Remote Psychotherapy,0,,0,,0,,0,,0,,0,,1,early | loss,0,,1,technical,0,,0,,0,,0,,0,,1,social,0,,0,,3,4
PPTX.036.0043A,psychoanalytic_psychotherapy,2022,2010-2025,"'When I nod my head, hit it': leadership and followership in the orchestral environment",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,social,0,,0,,1,1
PPTX.036.0023A,psychoanalytic_psychotherapy,2022,2010-2025,The Fitzjohn's Unit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
PPTX.037.0262A,psychoanalytic_psychotherapy,2023,2010-2025,Socioeconomic Dynamics in an American Psychoanalytic Psychotherapy Training Clinic: An Exploratory Qualitative Analysis of Doctoral Education and Practic,0,,1,fantasies,1,self,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2
PPTX.037.0155A,psychoanalytic_psychotherapy,2023,2010-2025,Trainee Psychologists' Experiences of Learning and Conducting Psychodynamic Therapy Via Telepsychology,1,resistance,0,,0,,0,,0,,0,,0,,1,countertransference,1,technique,0,,1,anxiety,0,,0,,0,,0,,1,effectiveness,0,,5,5
PPTX.037.0206A,psychoanalytic_psychotherapy,2023,2010-2025,The Experience of Making a Complaint in a Case of Professional Sexual Misconduct: Towards a Safer Profession,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,sexual | sexual boundary,0,,0,,0,,0,,1,2
PPTX.037.0084A,psychoanalytic_psychotherapy,2023,2010-2025,Mentalization Based Supervision,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
PPTX.037.0231A,psychoanalytic_psychotherapy,2023,2010-2025,Psychodynamic Techniques Elicit Emotional Engagement in Complex Post-Traumatic Stress Disorder,0,,0,,0,,0,,0,,0,,0,,0,,1,setting | technique,0,,1,emotional,0,,0,,0,,0,,0,,0,,2,3
PPTX.037.0429A,psychoanalytic_psychotherapy,2023,2010-2025,"Metaphoric, Metonymic and Psychotic Somatoform Dissociation",0,,0,,1,ego,0,,0,,0,,0,,1,countertransference,0,,0,,1,dissociation,1,psychotic,0,,0,,0,,0,,0,,4,4
PPTX.037.0339A,psychoanalytic_psychotherapy,2023,2010-2025,Dissociative Identity Disorder: A Disorder of Diagnostic and Therapeutic Paradoxes,0,,0,,1,ego | identity | self,0,,0,,0,,1,attachment | child | childhood | early,0,,0,,1,relationship | relationships,1,emotional,0,,0,,0,,1,social,0,,0,,5,11
PPTX.037.0063A,psychoanalytic_psychotherapy,2023,2010-2025,Using Psychodynamic Principles in Guided Internet-Delivered Therapy (IPDT),0,,0,,1,self,0,,0,,0,,0,,1,transference,1,technique,1,relationship | therapeutic relationship,1,emotional,0,,0,,0,,0,,0,,0,,5,6
PPTX.037.0110A,psychoanalytic_psychotherapy,2023,2010-2025,Books Available for Review,0,,0,,0,,1,object | object relations,0,,1,play,1,child | children | loss,0,,0,,0,,1,trauma,0,,1,gender,0,,0,,0,,0,,5,8
PPTX.037.0113A,psychoanalytic_psychotherapy,2023,2010-2025,Editorial,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,anxiety,0,,0,,0,,0,,1,effectiveness | evidence | evidence base | outcome | outcomes,0,,2,6
PPTX.037.0141A,psychoanalytic_psychotherapy,2023,2010-2025,Service Impact: How Patients Use Mental Health and Medical Services before and after Psychodynamic Psychotherapy,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
PPTX.037.0179A,psychoanalytic_psychotherapy,2023,2010-2025,Treating Narcissistic Personality Disorders: A Case Illustration of Key Clinical Contributions from Transference Focused Psychotherapy for Psychoanalytic Practitioners,0,,0,,1,narcissism | narcissistic | narcissistic personality,1,object | object relations,0,,0,,0,,1,countertransference | transference,1,interpretation | interpretations | technical,0,,0,,1,borderline | borderline personality,0,,0,,0,,1,assessment | evidence | evidence base,0,,6,15
PPTX.037.0203A,psychoanalytic_psychotherapy,2023,2010-2025,Editorial,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,sexual | sexual boundary,0,,0,,1,evidence | evidence base | outcome,0,,2,5
PPTX.037.0243A,psychoanalytic_psychotherapy,2023,2010-2025,Looking with Liquid: An Exploration of the Use of Water in Art Psychotherapy in Light of Infant Observation,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
PPTX.037.0467A,psychoanalytic_psychotherapy,2023,2010-2025,Addressing Dissociation Symptoms with Trauma-Focused Mentalization-Based Treatment,0,,0,,0,,0,,0,,0,,1,attachment,0,,1,setting,0,,1,dissociation | trauma,0,,0,,0,,0,,0,,0,,3,4
PPTX.037.0041A,psychoanalytic_psychotherapy,2023,2010-2025,Parent-Infant Psychoanalytic Psychotherapy When Child Development is at Risk: Process Assessment,0,,0,,0,,0,,0,,0,,1,child | family,0,,0,,0,,0,,0,,0,,0,,0,,1,assessment,0,,2,3
PPTX.037.0492A,psychoanalytic_psychotherapy,2023,2010-2025,Dissociation in Suicidal Depression: A Reformulated Object-Relations Theory (RORT) Perspective,0,,0,,1,self,1,depressive position | object | object relations,1,melanie klein | melanie klein's,0,,1,childhood,0,,0,,1,interpersonal,1,affect | dissociation | trauma,0,,0,,0,,0,,0,,0,,6,11
PPTX.037.0004A,psychoanalytic_psychotherapy,2023,2010-2025,Premature Infancy: A 25-Year Scoping Review of Psychoanalytic Journal Articles,0,,0,,0,,0,,0,,1,play,1,infancy | infants,0,,0,,1,intersubjective | relationship,1,emotional | trauma,0,,0,,0,,0,,0,,0,,4,7
PPTX.037.0117A,psychoanalytic_psychotherapy,2023,2010-2025,A Comprehensive Overview of Randomized Controlled Trials of Psychodynamic Psychotherapies,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,anxiety,0,,0,,0,,0,,1,evidence | evidence base | outcome | outcomes,0,,2,5
PPTX.038.0329A,psychoanalytic_psychotherapy,2024,2010-2025,The role of the Revenge Cycle in the Conflict in Gaza,1,conflict,0,,1,narcissistic | self,0,,0,,0,,0,,0,,0,,1,relationship,0,,0,,0,,0,,1,war,0,,1,kohut,5,6
PPTX.038.0372A,psychoanalytic_psychotherapy,2024,2010-2025,Dissociation and Trauma in the Context of Mental Health Responses for those Populations Affected by Severe Adversity and Suffering During Warfare: Adopting a Socio-Cultural Perspective on Israel-Palestine,1,conflict,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,dissociation | trauma,0,,0,,0,,1,cultural | political | social | war,0,,0,,3,7
PPTX.038.0280A,psychoanalytic_psychotherapy,2024,2010-2025,"With so Many Conflicts, Why have a Special issue on the War in Israel/Palestine?",1,aggressive | conflict | conflicts | death instinct | drive,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,emotional | trauma,0,,1,sexual,0,,1,political | war | world war,0,,1,freud,5,12
PPTX.038.0307A,psychoanalytic_psychotherapy,2024,2010-2025,Understanding Evil: A Psychoanalytic Perspective on the Hamas Attacks of 7 October 2023,1,conflict,0,,1,self,0,,0,,0,,0,,0,,0,,0,,1,trauma,0,,0,,0,,1,violence,1,scale,0,,5,5
PPTX.038.0337A,psychoanalytic_psychotherapy,2024,2010-2025,Transitioning from Soldier's Matrix to the Development of Negative Capability,1,conflict | conflicts,0,,1,identity | narcissism | narcissistic,0,,0,,0,,0,,0,,0,,1,relational,1,feelings | trauma,0,,0,,0,,1,political | social,0,,0,,5,10
PPTX.038.0294A,psychoanalytic_psychotherapy,2024,2010-2025,Some Psychoanalytic Reflections on the Events in Gaza,1,conflict,1,unconscious | unconscious phantasy,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,political,0,,0,,3,4
PPTX.038.0378A,psychoanalytic_psychotherapy,2024,2010-2025,When Truth is Not Shared,1,conflict,0,,0,,0,,1,bion,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,political | violence,0,,0,,3,4
PPTX.038.0388A,psychoanalytic_psychotherapy,2024,2010-2025,Vulnerable Encounters: Identities and their Discontents,0,,0,,0,,0,,0,,0,,1,loss,0,,0,,1,dialogue,1,emotional,0,,0,,0,,1,political | violence,0,,0,,4,5
PPTX.038.0397A,psychoanalytic_psychotherapy,2024,2010-2025,Poetry and Re-Imagining in a Time of Crisis: 'Changing the Very Terms of the Dilemma',0,,1,dream | dreams | unconscious,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,social,0,,0,,2,4
PPTX.038.0284A,psychoanalytic_psychotherapy,2024,2010-2025,Confronting the Inhuman,1,conflict | conflicts,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,political | racism,0,,0,,2,4
PPTX.038.0187A,psychoanalytic_psychotherapy,2024,2010-2025,When Florence Met Freud: Interaction and Intersection between Psychoanalysis and Nursing,1,drive,1,unconscious,0,,0,,1,containment,0,,0,,0,,0,,1,dialogue | relationship | relationships,1,anxiety,0,,0,,0,,0,,0,,1,freud,6,8
PPTX.038.0095A,psychoanalytic_psychotherapy,2024,2010-2025,Evaluating the 20-Day Dynamic Interpersonal Therapy (DIT) Training Programme: A Mixed Methods Investigation to Identify Characteristics Associated with Successful Outcomes of DIT,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,dynamic interpersonal | interpersonal | relationship,0,,0,,0,,0,,0,,1,evidence | evidence-based | outcome | outcomes,1,anna freud | freud,3,9
